Date, City, Temperature, Pressure, Windspeed, WindDirection
20/05/2019, Haduohe, 4, 946, 10, 272
20/05/2019, Samsan, 30, 1008, 16, 306
20/05/2019, Las Piñas, 29, 919, 23, 172
20/05/2019, Yoshii, 37, 909, 16, 86
20/05/2019, Harper, 21, 991, 20, 28
20/05/2019, Qingsong, -3, 1011, 0, 343
20/05/2019, Kuloy, 22, 907, 23, 320
20/05/2019, Casigua El Cubo, 32, 914, 24, 144
20/05/2019, Boston, 43, 953, 4, 205
20/05/2019, Croix, 42, 902, 24, 188
20/05/2019, Lolodorf, 6, 1003, 13, 240
21/05/2019, Guandu, 22, 911, 1, 287
21/05/2019, Barbacena, 16, 964, 27, 293
21/05/2019, Stockholm, 21, 1034, 9, 89
21/05/2019, Aldeia, 17, 1018, 15, 239
21/05/2019, Bachowice, 2, 1012, 25, 195
21/05/2019, Marija Bistrica, 14, 937, 11, 45
21/05/2019, Lille, 13, 950, 15, 263
21/05/2019, Hufang, 44, 998, 29, 307
21/05/2019, Gaotang, 10, 977, 21, 71
21/05/2019, Bechlín, 12, 937, 2, 285
21/05/2019, Tuapukan, 8, 950, 20, 349
21/05/2019, Rybache, 35, 1017, 20, 99
21/05/2019, Soutelo, 13, 949, 30, 219
21/05/2019, Ciudad Nueva, 5, 1037, 2, 230
21/05/2019, London, 19, 1016, 29, 283
21/05/2019, Rognedino, 17, 1016, 3, 302
21/05/2019, Chinchero, 1, 936, 23, 301
21/05/2019, Smarhon’, 21, 919, 24, 192
21/05/2019, Novoaltaysk, 15, 910, 6, 71
21/05/2019, Longtang, 28, 964, 22, 189
21/05/2019, Liliongan, 17, 914, 13, 344
21/05/2019, Belusovka, 0, 930, 26, 251
21/05/2019, Banepa, 1, 1022, 27, 131
21/05/2019, Merke, 40, 912, 11, 312
21/05/2019, Jeziorany, 16, 958, 30, 114
21/05/2019, Kindersley, 37, 952, 7, 72
21/05/2019, Corralillo, 21, 940, 18, 76
21/05/2019, Perovo, 4, 1001, 15, 236
21/05/2019, Cigaleuh Kulon, 6, 995, 13, 333
21/05/2019, Padaimut, 34, 1021, 28, 330
21/05/2019, Atsugi, -3, 965, 31, 116
21/05/2019, Podgornoye, -1, 972, 24, 132
21/05/2019, Toledo, 7, 1030, 2, 106
21/05/2019, San Pedro, 23, 1024, 4, 153
21/05/2019, Príbram, 19, 1026, 15, 49
21/05/2019, Datong, 15, 1016, 1, 33
21/05/2019, Orlová, 13, 1005, 7, 150
21/05/2019, Savannakhét, 19, 914, 18, 3
21/05/2019, Huangsha, 25, 1026, 31, 177
21/05/2019, Wongsorejo, 31, 1014, 21, 190
21/05/2019, Krížová, 3, 961, 19, 21
21/05/2019, Belyy Yar, 44, 1016, 24, 310
21/05/2019, Reading, 20, 1004, 30, 348
21/05/2019, Niquelândia, 7, 933, 20, 224
21/05/2019, Semirara, 18, 918, 5, 47
21/05/2019, Zhangjiahe, 11, 904, 9, 43
21/05/2019, Dashiqiao, 10, 932, 17, 133
21/05/2019, Bezhta, 4, 979, 2, 62
21/05/2019, Mogok, 28, 1027, 30, 258
21/05/2019, Shagedu, 19, 1022, 19, 301
21/05/2019, Guanjiabao, 3, 915, 20, 259
21/05/2019, Timaru, 13, 903, 27, 207
21/05/2019, Portsmouth, 24, 945, 11, 337
21/05/2019, Créteil, 0, 982, 23, 121
21/05/2019, Jirja, 8, 1039, 11, 329
21/05/2019, Ulimonong, 22, 929, 5, 264
21/05/2019, Valdivia, 13, 1012, 8, 94
21/05/2019, Tangub, -2, 902, 24, 234
21/05/2019, Jiulian, 31, 1007, 24, 353
21/05/2019, Glad, 39, 930, 10, 30
21/05/2019, Dukou, 23, 926, 14, 347
21/05/2019, Haduohe, 39, 948, 22, 287
21/05/2019, Samsan, 28, 915, 4, 80
21/05/2019, Las Piñas, 33, 948, 23, 44
21/05/2019, Yoshii, 0, 925, 10, 70
21/05/2019, Harper, 13, 952, 27, 83
21/05/2019, Qingsong, 41, 933, 7, 256
21/05/2019, Kuloy, -2, 1022, 3, 198
21/05/2019, Casigua El Cubo, 18, 1010, 21, 46
21/05/2019, Boston, 2, 900, 5, 194
21/05/2019, Croix, 38, 938, 19, 301
21/05/2019, Lolodorf, 37, 908, 17, 83
22/05/2019, Guandu, 43, 977, 6, 79
22/05/2019, Barbacena, 10, 1020, 1, 220
22/05/2019, Stockholm, 3, 913, 26, 175
22/05/2019, Aldeia, 25, 958, 31, 30
22/05/2019, Bachowice, 26, 995, 9, 75
22/05/2019, Marija Bistrica, 35, 957, 10, 185
22/05/2019, Lille, 26, 1035, 16, 305
22/05/2019, Hufang, 18, 998, 15, 79
22/05/2019, Gaotang, 39, 1015, 14, 223
22/05/2019, Bechlín, 9, 986, 24, 341
22/05/2019, Tuapukan, 2, 938, 23, 31
22/05/2019, Rybache, 3, 910, 21, 162
22/05/2019, Soutelo, 34, 1015, 23, 284
22/05/2019, Ciudad Nueva, 15, 948, 12, 83
22/05/2019, London, 33, 990, 15, 84
22/05/2019, Rognedino, 35, 952, 26, 244
22/05/2019, Chinchero, 4, 969, 23, 275
22/05/2019, Smarhon’, 20, 1018, 16, 207
22/05/2019, Novoaltaysk, 1, 934, 14, 158
22/05/2019, Longtang, 30, 920, 22, 289
22/05/2019, Liliongan, 9, 942, 17, 256
22/05/2019, Belusovka, 35, 974, 23, 203
22/05/2019, Banepa, 25, 957, 5, 178
22/05/2019, Merke, 0, 937, 22, 80
22/05/2019, Jeziorany, 32, 966, 14, 47
22/05/2019, Kindersley, 32, 915, 25, 325
22/05/2019, Corralillo, 9, 965, 10, 52
22/05/2019, Perovo, 18, 996, 28, 358
22/05/2019, Cigaleuh Kulon, 34, 999, 27, 276
22/05/2019, Padaimut, 31, 1006, 16, 105
22/05/2019, Atsugi, 41, 933, 25, 318
22/05/2019, Podgornoye, 16, 993, 13, 37
22/05/2019, Toledo, -3, 972, 9, 235
22/05/2019, San Pedro, 36, 985, 9, 203
22/05/2019, Príbram, 44, 923, 11, 117
22/05/2019, Datong, 22, 918, 18, 314
22/05/2019, Orlová, 20, 1029, 14, 153
22/05/2019, Savannakhét, 31, 921, 11, 190
22/05/2019, Huangsha, 4, 1005, 7, 118
22/05/2019, Wongsorejo, 14, 948, 0, 305
22/05/2019, Krížová, 40, 1019, 31, 310
22/05/2019, Belyy Yar, 28, 1025, 6, 217
22/05/2019, Reading, 16, 942, 18, 199
22/05/2019, Niquelândia, 9, 997, 23, 141
22/05/2019, Semirara, 35, 938, 26, 318
22/05/2019, Zhangjiahe, 39, 952, 9, 243
22/05/2019, Dashiqiao, 44, 979, 21, 120
22/05/2019, Bezhta, 20, 951, 19, 344
22/05/2019, Mogok, -4, 983, 8, 115
22/05/2019, Shagedu, 5, 1037, 18, 127
22/05/2019, Guanjiabao, 34, 1011, 9, 304
22/05/2019, Timaru, 24, 906, 22, 218
22/05/2019, Portsmouth, 8, 981, 13, 127
22/05/2019, Créteil, 26, 1024, 15, 171
22/05/2019, Jirja, 9, 955, 20, 120
22/05/2019, Ulimonong, 41, 975, 24, 170
22/05/2019, Valdivia, 13, 953, 18, 278
22/05/2019, Tangub, 26, 1013, 4, 91
22/05/2019, Jiulian, 26, 1034, 21, 122
22/05/2019, Glad, 43, 955, 31, 310
22/05/2019, Dukou, 35, 1032, 25, 298
22/05/2019, Haduohe, 20, 950, 5, 292
22/05/2019, Samsan, -3, 1018, 15, 40
22/05/2019, Las Piñas, 22, 960, 24, 44
22/05/2019, Yoshii, 33, 982, 11, 20
22/05/2019, Harper, 27, 926, 13, 29
22/05/2019, Qingsong, 4, 954, 20, 138
22/05/2019, Kuloy, 1, 987, 30, 164
22/05/2019, Casigua El Cubo, 16, 954, 21, 345
22/05/2019, Boston, 38, 1033, 19, 239
22/05/2019, Croix, 41, 992, 16, 78
22/05/2019, Lolodorf, 7, 989, 0, 254
23/05/2019, Guandu, -4, 999, 8, 248
23/05/2019, Barbacena, 30, 1020, 9, 351
23/05/2019, Stockholm, -2, 1000, 4, 198
23/05/2019, Aldeia, 22, 934, 24, 246
23/05/2019, Bachowice, 6, 1013, 5, 147
23/05/2019, Marija Bistrica, -2, 1029, 11, 284
23/05/2019, Lille, 28, 915, 11, 221
23/05/2019, Hufang, 22, 923, 23, 260
23/05/2019, Gaotang, -1, 1001, 2, 285
23/05/2019, Bechlín, 8, 961, 27, 319
23/05/2019, Tuapukan, 13, 918, 24, 166
23/05/2019, Rybache, 30, 988, 27, 289
23/05/2019, Soutelo, -4, 959, 12, 316
23/05/2019, Ciudad Nueva, 6, 972, 12, 198
23/05/2019, London, 19, 1037, 27, 338
23/05/2019, Rognedino, 35, 973, 25, 308
23/05/2019, Chinchero, 31, 962, 4, 227
23/05/2019, Smarhon’, 15, 910, 22, 193
23/05/2019, Novoaltaysk, 5, 1000, 12, 197
23/05/2019, Longtang, 12, 953, 17, 187
23/05/2019, Liliongan, 31, 994, 15, 74
23/05/2019, Belusovka, 13, 916, 17, 206
23/05/2019, Banepa, 25, 1037, 27, 48
23/05/2019, Merke, -1, 921, 12, 283
23/05/2019, Jeziorany, 28, 938, 30, 111
23/05/2019, Kindersley, 35, 1006, 27, 105
23/05/2019, Corralillo, 42, 1032, 14, 225
23/05/2019, Perovo, 4, 1000, 8, 204
23/05/2019, Cigaleuh Kulon, 3, 915, 16, 176
23/05/2019, Padaimut, 39, 989, 6, 27
23/05/2019, Atsugi, 7, 1002, 22, 79
23/05/2019, Podgornoye, 20, 991, 5, 155
23/05/2019, Toledo, 22, 948, 12, 330
23/05/2019, San Pedro, 25, 910, 28, 93
23/05/2019, Príbram, 36, 1032, 30, 251
23/05/2019, Datong, 7, 925, 8, 139
23/05/2019, Orlová, 23, 1038, 2, 214
23/05/2019, Savannakhét, 41, 938, 29, 79
23/05/2019, Huangsha, 20, 901, 19, 148
23/05/2019, Wongsorejo, 34, 941, 20, 174
23/05/2019, Krížová, 36, 969, 23, 336
23/05/2019, Belyy Yar, 14, 980, 20, 204
23/05/2019, Reading, 43, 916, 2, 211
23/05/2019, Niquelândia, 22, 998, 16, 15
23/05/2019, Semirara, 37, 994, 8, 339
23/05/2019, Zhangjiahe, 44, 919, 10, 255
23/05/2019, Dashiqiao, 34, 1023, 9, 281
23/05/2019, Bezhta, 35, 945, 20, 67
23/05/2019, Mogok, 24, 988, 31, 321
23/05/2019, Shagedu, 7, 967, 15, 197
23/05/2019, Guanjiabao, 37, 978, 17, 171
23/05/2019, Timaru, 23, 939, 1, 169
23/05/2019, Portsmouth, 44, 1001, 11, 342
23/05/2019, Créteil, 23, 980, 8, 106
23/05/2019, Jirja, 1, 1032, 13, 324
23/05/2019, Ulimonong, 4, 912, 0, 186
23/05/2019, Valdivia, 28, 945, 16, 67
23/05/2019, Tangub, 0, 1032, 23, 110
23/05/2019, Jiulian, 30, 952, 30, 266
23/05/2019, Glad, 3, 975, 25, 228
23/05/2019, Dukou, 21, 1018, 21, 245
23/05/2019, Haduohe, 28, 1007, 26, 352
23/05/2019, Samsan, 5, 959, 27, 266
23/05/2019, Las Piñas, 19, 988, 18, 230
23/05/2019, Yoshii, 41, 1016, 15, 113
23/05/2019, Harper, 21, 979, 26, 160
23/05/2019, Qingsong, 32, 952, 28, 8
23/05/2019, Kuloy, 13, 943, 5, 8
23/05/2019, Casigua El Cubo, 44, 918, 23, 300
23/05/2019, Boston, 26, 1005, 12, 235
23/05/2019, Croix, 27, 992, 9, 268
23/05/2019, Lolodorf, 22, 925, 7, 131
24/05/2019, Guandu, 40, 1004, 20, 11
24/05/2019, Barbacena, 6, 949, 14, 247
24/05/2019, Stockholm, 28, 979, 3, 43
24/05/2019, Aldeia, 10, 961, 19, 332
24/05/2019, Bachowice, -1, 1010, 12, 288
24/05/2019, Marija Bistrica, 17, 936, 17, 341
24/05/2019, Lille, 11, 996, 15, 217
24/05/2019, Hufang, 2, 990, 17, 135
24/05/2019, Gaotang, 44, 979, 22, 204
24/05/2019, Bechlín, 40, 919, 5, 46
24/05/2019, Tuapukan, 35, 945, 18, 77
24/05/2019, Rybache, 39, 967, 27, 188
24/05/2019, Soutelo, 43, 1016, 8, 91
24/05/2019, Ciudad Nueva, 32, 986, 22, 81
24/05/2019, London, 10, 986, 28, 331
24/05/2019, Rognedino, 29, 972, 29, 220
24/05/2019, Chinchero, 31, 915, 23, 166
24/05/2019, Smarhon’, 16, 989, 28, 147
24/05/2019, Novoaltaysk, 44, 932, 29, 311
24/05/2019, Longtang, 14, 968, 30, 253
24/05/2019, Liliongan, -4, 1027, 6, 181
24/05/2019, Belusovka, 9, 999, 17, 257
24/05/2019, Banepa, 43, 900, 18, 34
24/05/2019, Merke, 9, 983, 1, 343
24/05/2019, Jeziorany, 38, 968, 27, 207
24/05/2019, Kindersley, 6, 1001, 24, 196
24/05/2019, Corralillo, 6, 997, 29, 11
24/05/2019, Perovo, 18, 1009, 20, 99
24/05/2019, Cigaleuh Kulon, 41, 904, 30, 107
24/05/2019, Padaimut, 4, 944, 12, 223
24/05/2019, Atsugi, 1, 987, 30, 279
24/05/2019, Podgornoye, 43, 1025, 2, 107
24/05/2019, Toledo, 33, 1014, 29, 23
24/05/2019, San Pedro, 9, 989, 2, 29
24/05/2019, Príbram, 24, 1024, 12, 111
24/05/2019, Datong, 3, 1010, 0, 265
24/05/2019, Orlová, 27, 1037, 14, 238
24/05/2019, Savannakhét, 32, 977, 4, 93
24/05/2019, Huangsha, 37, 932, 5, 74
24/05/2019, Wongsorejo, 5, 961, 6, 209
24/05/2019, Krížová, 5, 906, 26, 280
24/05/2019, Belyy Yar, 22, 964, 31, 137
24/05/2019, Reading, 10, 1012, 5, 239
24/05/2019, Niquelândia, 39, 949, 18, 59
24/05/2019, Semirara, 34, 900, 11, 327
24/05/2019, Zhangjiahe, 25, 1034, 25, 229
24/05/2019, Dashiqiao, 0, 921, 2, 154
24/05/2019, Bezhta, 40, 1016, 24, 237
24/05/2019, Mogok, 16, 1014, 12, 129
24/05/2019, Shagedu, 19, 966, 5, 77
24/05/2019, Guanjiabao, 24, 972, 5, 33
24/05/2019, Timaru, 42, 1021, 2, 54
24/05/2019, Portsmouth, 21, 1010, 7, 290
24/05/2019, Créteil, 4, 1036, 19, 17
24/05/2019, Jirja, 10, 946, 10, 140
24/05/2019, Ulimonong, 8, 911, 18, 250
24/05/2019, Valdivia, 12, 1039, 25, 249
24/05/2019, Tangub, -3, 957, 31, 156
24/05/2019, Jiulian, 19, 920, 13, 101
24/05/2019, Glad, 16, 1012, 28, 6
24/05/2019, Dukou, 21, 917, 27, 33
24/05/2019, Haduohe, 33, 914, 4, 55
24/05/2019, Samsan, 4, 1027, 15, 15
24/05/2019, Las Piñas, 40, 1012, 20, 150
24/05/2019, Yoshii, -1, 962, 16, 259
24/05/2019, Harper, -1, 983, 24, 155
24/05/2019, Qingsong, -2, 937, 11, 200
24/05/2019, Kuloy, 16, 1037, 4, 320
24/05/2019, Casigua El Cubo, 15, 1025, 16, 215
24/05/2019, Boston, 31, 1026, 5, 40
24/05/2019, Croix, 40, 977, 3, 246
24/05/2019, Lolodorf, 4, 906, 1, 140
25/05/2019, Guandu, 35, 930, 14, 25
25/05/2019, Barbacena, 25, 902, 4, 254
25/05/2019, Stockholm, 23, 917, 23, 78
25/05/2019, Aldeia, 5, 915, 17, 325
25/05/2019, Bachowice, 43, 1011, 23, 91
25/05/2019, Marija Bistrica, 28, 905, 7, 143
25/05/2019, Lille, 26, 910, 23, 291
25/05/2019, Hufang, 30, 1016, 11, 217
25/05/2019, Gaotang, 38, 984, 22, 169
25/05/2019, Bechlín, 35, 953, 3, 49
25/05/2019, Tuapukan, 26, 964, 0, 290
25/05/2019, Rybache, 2, 983, 27, 236
25/05/2019, Soutelo, 2, 1035, 31, 10
25/05/2019, Ciudad Nueva, 28, 1022, 12, 206
25/05/2019, London, 25, 919, 16, 240
25/05/2019, Rognedino, 4, 1006, 19, 208
25/05/2019, Chinchero, 42, 993, 11, 26
25/05/2019, Smarhon’, 37, 982, 11, 159
25/05/2019, Novoaltaysk, 0, 1002, 11, 354
25/05/2019, Longtang, 5, 1012, 26, 239
25/05/2019, Liliongan, 29, 1010, 31, 97
25/05/2019, Belusovka, 11, 954, 28, 15
25/05/2019, Banepa, 17, 999, 20, 41
25/05/2019, Merke, 38, 929, 12, 0
25/05/2019, Jeziorany, 18, 1015, 30, 11
25/05/2019, Kindersley, 34, 953, 4, 129
25/05/2019, Corralillo, 37, 945, 14, 11
25/05/2019, Perovo, 25, 923, 13, 155
25/05/2019, Cigaleuh Kulon, 12, 1031, 22, 182
25/05/2019, Padaimut, 3, 952, 22, 28
25/05/2019, Atsugi, 13, 962, 21, 79
25/05/2019, Podgornoye, 2, 916, 10, 27
25/05/2019, Toledo, 28, 929, 18, 137
25/05/2019, San Pedro, 9, 990, 10, 153
25/05/2019, Príbram, 25, 929, 24, 346
25/05/2019, Datong, 24, 981, 14, 290
25/05/2019, Orlová, 23, 983, 31, 102
25/05/2019, Savannakhét, 16, 974, 1, 243
25/05/2019, Huangsha, 38, 913, 8, 123
25/05/2019, Wongsorejo, 35, 925, 30, 80
25/05/2019, Krížová, 10, 1013, 13, 181
25/05/2019, Belyy Yar, 29, 935, 30, 54
25/05/2019, Reading, 39, 1021, 22, 147
25/05/2019, Niquelândia, 43, 928, 24, 291
25/05/2019, Semirara, 29, 933, 11, 217
25/05/2019, Zhangjiahe, 4, 1031, 5, 298
25/05/2019, Dashiqiao, 44, 988, 30, 236
25/05/2019, Bezhta, 4, 958, 27, 10
25/05/2019, Mogok, -4, 989, 14, 72
25/05/2019, Shagedu, 20, 984, 10, 253
25/05/2019, Guanjiabao, 3, 941, 9, 85
25/05/2019, Timaru, 24, 936, 7, 163
25/05/2019, Portsmouth, 6, 1032, 29, 191
25/05/2019, Créteil, 7, 926, 31, 39
25/05/2019, Jirja, 22, 905, 10, 249
25/05/2019, Ulimonong, 11, 986, 26, 160
25/05/2019, Valdivia, 11, 1038, 15, 166
25/05/2019, Tangub, 6, 1018, 20, 200
25/05/2019, Jiulian, 34, 959, 3, 225
25/05/2019, Glad, -4, 966, 16, 227
25/05/2019, Dukou, 21, 955, 5, 289
25/05/2019, Haduohe, 12, 939, 14, 59
25/05/2019, Samsan, 36, 992, 12, 102
25/05/2019, Las Piñas, 3, 964, 31, 283
25/05/2019, Yoshii, 28, 1005, 20, 127
25/05/2019, Harper, 23, 990, 4, 13
25/05/2019, Qingsong, 3, 927, 13, 165
25/05/2019, Kuloy, 13, 1009, 12, 0
25/05/2019, Casigua El Cubo, 12, 959, 4, 51
25/05/2019, Boston, 21, 931, 27, 327
25/05/2019, Croix, 8, 1020, 12, 51
25/05/2019, Lolodorf, 43, 947, 12, 251
26/05/2019, Guandu, 42, 986, 16, 163
26/05/2019, Barbacena, 8, 959, 27, 352
26/05/2019, Stockholm, 5, 908, 26, 246
26/05/2019, Aldeia, 25, 920, 28, 102
26/05/2019, Bachowice, 43, 949, 25, 262
26/05/2019, Marija Bistrica, 29, 973, 13, 223
26/05/2019, Lille, 13, 979, 4, 110
26/05/2019, Hufang, 28, 946, 13, 122
26/05/2019, Gaotang, 40, 997, 29, 64
26/05/2019, Bechlín, 20, 945, 0, 94
26/05/2019, Tuapukan, 4, 920, 16, 291
26/05/2019, Rybache, 32, 1026, 3, 333
26/05/2019, Soutelo, 23, 902, 21, 132
26/05/2019, Ciudad Nueva, 12, 1018, 16, 264
26/05/2019, London, 12, 930, 22, 151
26/05/2019, Rognedino, 10, 956, 20, 317
26/05/2019, Chinchero, 29, 1036, 10, 291
26/05/2019, Smarhon’, -4, 939, 31, 76
26/05/2019, Novoaltaysk, 2, 991, 2, 176
26/05/2019, Longtang, 28, 1034, 10, 105
26/05/2019, Liliongan, 24, 927, 22, 231
26/05/2019, Belusovka, 23, 1039, 8, 37
26/05/2019, Banepa, 21, 914, 20, 263
26/05/2019, Merke, 13, 942, 12, 115
26/05/2019, Jeziorany, 44, 918, 25, 265
26/05/2019, Kindersley, 13, 920, 8, 103
26/05/2019, Corralillo, 40, 976, 26, 4
26/05/2019, Perovo, 30, 976, 20, 354
26/05/2019, Cigaleuh Kulon, 18, 998, 1, 149
26/05/2019, Padaimut, 15, 1017, 9, 250
26/05/2019, Atsugi, 2, 1000, 19, 225
26/05/2019, Podgornoye, 5, 1016, 16, 296
26/05/2019, Toledo, 1, 955, 31, 318
26/05/2019, San Pedro, 16, 952, 9, 258
26/05/2019, Príbram, 11, 935, 3, 137
26/05/2019, Datong, 42, 1000, 24, 286
26/05/2019, Orlová, 19, 906, 3, 334
26/05/2019, Savannakhét, -3, 972, 25, 341
26/05/2019, Huangsha, 11, 1017, 28, 297
26/05/2019, Wongsorejo, 31, 952, 29, 148
26/05/2019, Krížová, 35, 1039, 22, 343
26/05/2019, Belyy Yar, 23, 1023, 27, 291
26/05/2019, Reading, 8, 942, 20, 37
26/05/2019, Niquelândia, 36, 976, 31, 24
26/05/2019, Semirara, 21, 1037, 13, 174
26/05/2019, Zhangjiahe, 25, 926, 0, 74
26/05/2019, Dashiqiao, 6, 1000, 15, 309
26/05/2019, Bezhta, 2, 981, 12, 311
26/05/2019, Mogok, 18, 936, 23, 233
26/05/2019, Shagedu, 42, 1031, 21, 77
26/05/2019, Guanjiabao, 24, 939, 7, 90
26/05/2019, Timaru, 5, 1010, 14, 113
26/05/2019, Portsmouth, 26, 994, 5, 318
26/05/2019, Créteil, 9, 1001, 11, 262
26/05/2019, Jirja, 4, 967, 7, 181
26/05/2019, Ulimonong, -2, 943, 20, 263
26/05/2019, Valdivia, 28, 1036, 12, 71
26/05/2019, Tangub, 21, 934, 4, 81
26/05/2019, Jiulian, 17, 954, 5, 252
26/05/2019, Glad, 22, 947, 6, 128
26/05/2019, Dukou, 11, 1003, 18, 185
26/05/2019, Haduohe, 7, 966, 5, 101
26/05/2019, Samsan, 28, 907, 8, 293
26/05/2019, Las Piñas, -1, 937, 24, 301
26/05/2019, Yoshii, 28, 907, 30, 323
26/05/2019, Harper, 14, 1037, 15, 98
26/05/2019, Qingsong, 42, 981, 9, 294
26/05/2019, Kuloy, 34, 978, 21, 211
26/05/2019, Casigua El Cubo, 41, 972, 19, 209
26/05/2019, Boston, 1, 968, 21, 213
26/05/2019, Croix, 38, 986, 8, 282
26/05/2019, Lolodorf, 40, 1035, 30, 285
27/05/2019, Guandu, 40, 919, 27, 338
27/05/2019, Barbacena, 10, 989, 8, 325
27/05/2019, Stockholm, 16, 1006, 15, 75
27/05/2019, Aldeia, 34, 922, 31, 131
27/05/2019, Bachowice, 26, 917, 6, 324
27/05/2019, Marija Bistrica, -1, 1024, 22, 19
27/05/2019, Lille, 21, 925, 2, 83
27/05/2019, Hufang, 17, 987, 5, 123
27/05/2019, Gaotang, -3, 978, 28, 150
27/05/2019, Bechlín, 44, 904, 18, 174
27/05/2019, Tuapukan, 43, 995, 9, 157
27/05/2019, Rybache, 12, 903, 17, 178
27/05/2019, Soutelo, 35, 996, 20, 297
27/05/2019, Ciudad Nueva, 9, 1025, 30, 150
27/05/2019, London, 13, 916, 18, 74
27/05/2019, Rognedino, 29, 952, 23, 222
27/05/2019, Chinchero, -2, 1022, 19, 278
27/05/2019, Smarhon’, 35, 991, 0, 161
27/05/2019, Novoaltaysk, -2, 947, 9, 199
27/05/2019, Longtang, 4, 1009, 13, 312
27/05/2019, Liliongan, 0, 912, 15, 90
27/05/2019, Belusovka, 22, 1038, 27, 142
27/05/2019, Banepa, 38, 955, 18, 347
27/05/2019, Merke, 5, 1033, 3, 84
27/05/2019, Jeziorany, 33, 942, 24, 71
27/05/2019, Kindersley, 44, 1032, 31, 57
27/05/2019, Corralillo, 23, 1031, 12, 67
27/05/2019, Perovo, 42, 1026, 28, 175
27/05/2019, Cigaleuh Kulon, 3, 947, 13, 186
27/05/2019, Padaimut, 40, 933, 26, 249
27/05/2019, Atsugi, 12, 986, 13, 277
27/05/2019, Podgornoye, 10, 910, 20, 57
27/05/2019, Toledo, 40, 1034, 14, 306
27/05/2019, San Pedro, 39, 945, 2, 57
27/05/2019, Príbram, 21, 980, 30, 229
27/05/2019, Datong, 28, 1032, 20, 130
27/05/2019, Orlová, 5, 1031, 30, 182
27/05/2019, Savannakhét, 40, 984, 18, 188
27/05/2019, Huangsha, 35, 967, 10, 34
27/05/2019, Wongsorejo, 1, 1018, 17, 294
27/05/2019, Krížová, 42, 925, 16, 154
27/05/2019, Belyy Yar, 10, 1024, 25, 205
27/05/2019, Reading, 5, 916, 0, 223
27/05/2019, Niquelândia, 1, 1021, 27, 123
27/05/2019, Semirara, 34, 966, 25, 113
27/05/2019, Zhangjiahe, 30, 918, 21, 206
27/05/2019, Dashiqiao, 29, 962, 6, 83
27/05/2019, Bezhta, -1, 946, 31, 173
27/05/2019, Mogok, 28, 939, 25, 122
27/05/2019, Shagedu, 23, 980, 6, 44
27/05/2019, Guanjiabao, 21, 924, 23, 166
27/05/2019, Timaru, 6, 914, 16, 325
27/05/2019, Portsmouth, 2, 996, 14, 292
27/05/2019, Créteil, 1, 990, 8, 322
27/05/2019, Jirja, -2, 930, 21, 25
27/05/2019, Ulimonong, -3, 1007, 30, 112
27/05/2019, Valdivia, 25, 929, 26, 155
27/05/2019, Tangub, 40, 941, 9, 314
27/05/2019, Jiulian, 20, 914, 4, 246
27/05/2019, Glad, 41, 994, 25, 72
27/05/2019, Dukou, 1, 1022, 25, 203
27/05/2019, Haduohe, 4, 1013, 21, 139
27/05/2019, Samsan, 21, 1022, 10, 338
27/05/2019, Las Piñas, 7, 999, 23, 346
27/05/2019, Yoshii, 35, 981, 27, 143
27/05/2019, Harper, 12, 921, 7, 329
27/05/2019, Qingsong, 32, 917, 11, 293
27/05/2019, Kuloy, -4, 904, 30, 130
27/05/2019, Casigua El Cubo, 44, 990, 25, 51
27/05/2019, Boston, 7, 1036, 6, 116
27/05/2019, Croix, 10, 980, 26, 334
27/05/2019, Lolodorf, 43, 929, 27, 30
28/05/2019, Guandu, -3, 1012, 25, 219
28/05/2019, Barbacena, 18, 930, 23, 203
28/05/2019, Stockholm, 39, 911, 18, 119
28/05/2019, Aldeia, 11, 1022, 10, 75
28/05/2019, Bachowice, 14, 930, 8, 290
28/05/2019, Marija Bistrica, 22, 975, 28, 156
28/05/2019, Lille, 31, 1001, 3, 333
28/05/2019, Hufang, 35, 957, 23, 143
28/05/2019, Gaotang, 8, 975, 20, 313
28/05/2019, Bechlín, 26, 995, 22, 142
28/05/2019, Tuapukan, 36, 933, 11, 106
28/05/2019, Rybache, 8, 930, 6, 250
28/05/2019, Soutelo, 11, 1015, 1, 283
28/05/2019, Ciudad Nueva, 25, 920, 27, 109
28/05/2019, London, 32, 1015, 29, 290
28/05/2019, Rognedino, 0, 1028, 6, 89
28/05/2019, Chinchero, -1, 903, 25, 44
28/05/2019, Smarhon’, 10, 913, 12, 12
28/05/2019, Novoaltaysk, 33, 942, 27, 121
28/05/2019, Longtang, 33, 984, 27, 112
28/05/2019, Liliongan, 18, 999, 23, 24
28/05/2019, Belusovka, 1, 929, 19, 327
28/05/2019, Banepa, 26, 1011, 19, 294
28/05/2019, Merke, 1, 921, 19, 20
28/05/2019, Jeziorany, 35, 940, 4, 338
28/05/2019, Kindersley, 13, 967, 12, 284
28/05/2019, Corralillo, -1, 954, 13, 94
28/05/2019, Perovo, 37, 1004, 1, 12
28/05/2019, Cigaleuh Kulon, 26, 990, 12, 47
28/05/2019, Padaimut, 33, 991, 31, 269
28/05/2019, Atsugi, 7, 945, 3, 166
28/05/2019, Podgornoye, 32, 999, 8, 1
28/05/2019, Toledo, -3, 1032, 15, 105
28/05/2019, San Pedro, 0, 1011, 22, 140
28/05/2019, Príbram, 18, 1010, 16, 100
28/05/2019, Datong, 23, 993, 10, 114
